28	280248	swimming webs
12	120282	ashtrays for automobiles
12	120127	bands for wheel hubs
8	80212	instruments for punching tickets
29	290083	mussels, not live
2	20128	edible inks
12	120121	windshield wipers
10	100278	nanorobots for medical purposes
16	160019	hand-rests for painters
31	310151	linseed meal for animal consumption
26	260081	heat adhesive patches for repairing textile articles
34	340005	cigarette tips
28	280049	checkers [games]
14	140031	necklaces [jewelry]
6	60274	wainscotting of metal
32	320055	rice-based beverages, other than milk substitutes
10	100238	tongue depressors for medical purposes
6	60285	bands of metal for tying-up purposes
1	10221	cryogenic preparations
8	80279	vegetable peelers [hand tools]
7	70137	cylinder heads for engines
8	80016	bits [parts of hand tools]
9	90337	periscopes
8	80209	sabres
6	60074	frames of metal for building
30	300009	infusions, not medicinal
7	70308	machines and apparatus for polishing [electric]
6	60452	dispensers for dog waste bags, fixed, of metal
2	20034	caramel [food colorant]
11	110120	distillation apparatus*
9	90818	ear pads for headphones
17	170010	balata
22	220020	ropes, not of metal
10	100280	medical cooling apparatus for treating heatstroke
7	70395	plunger pistons
19	190018	tarred strips for building
10	100225	temperature indicator labels for medical purposes
25	250078	corsets [underclothing]
31	310009	Christmas trees*
10	100209	thermal packs for first aid purposes
25	250062	gaiters
8	80188	bill-hooks
18	180098	boxes of vulcanized fibre
1	10561	salts of alkaline metals
1	10305	graphite for industrial purposes
35	350132	scriptwriting for advertising purposes
25	250075	football shoes
16	160192	manifolds [stationery]
5	50472	antibacterial handwashes
10	100049	castrating pincers
6	60067	celtium [hafnium]
41	410070	arranging and conducting of seminars
22	220081	harness, not of metal, for handling loads
20	200339	portable desks
5	50159	germicides
25	250148	bandanas [neckerchiefs]
32	320053	soya-based beverages, other than milk substitutes
19	190191	reinforcing materials, not of metal, for building
22	220037	vitreous silica fibres for textile use
43	430010	food and drink catering
12	120301	camera drones
41	410092	electronic desktop publishing
35	350083	rental of photocopying machines
15	150032	cymbals
7	70002	acetylene cleaning apparatus
21	210160	crumb trays
16	160298	T-squares for drawing
21	210168	scouring pads
9	90624	transistors [electronic]
6	60198	palings of metal
14	140059	watch crystals
7	70129	air cushion devices for moving loads
17	170004	rings of rubber
35	350133	registration of written communications and data
41	410051	organization of exhibitions for cultural or educational purposes
20	200003	decorations of plastic for foodstuffs
9	90064	mechanisms for counter-operated apparatus
21	210132	holders for flowers and plants [flower arranging]
21	210382	salad tongs
3	30007	almond soap
40	400108	key cutting
42	420050	packaging design
22	220052	combed wool
12	120133	portholes
16	160254	tablemats of paper
24	240031	tick [linen]
9	90063	mechanisms for coin-operated apparatus
5	50479	disinfectant soap
1	10638	camphor, for industrial purposes
20	200066	chests of drawers
7	70115	steam condensers [parts of machines]
7	70141	rolling mill cylinders
3	30229	lipstick cases
28	280104	dolls' rooms
2	20110	whitewash
30	300212	flaxseed for culinary purposes [seasoning]
8	80229	punches [hand tools]
20	200244	letter boxes, not of metal or masonry
42	420203	conversion of computer programs and data, other than physical conversion
7	70542	fuel dispensing pumps for service stations
31	310083	maize cake for cattle
9	90626	junction sleeves for electric cables
9	90446	vehicle breakdown warning triangles
9	90653	video telephones
1	10185	hydrochloric acid
19	190023	concrete
7	70190	spinning machines
9	90490	marking gauges [joinery]
20	200122	meat safes
19	190069	doors, not of metal*
26	260080	picot [lace]
37	370064	wallpapering
19	190053	grout
8	80126	hand implements for hair curling
18	180044	sling bags for carrying infants
3	30111	greases for cosmetic purposes
36	360128	e-wallet payment services
44	440168	vermin exterminating for agriculture, aquaculture, horticulture and forestry
41	410225	film directing, other than advertising films
36	360035	rental of apartments
29	290181	smetana
7	70460	fruit presses, electric, for household purposes
37	370120	rental of cranes [construction equipment]
1	10137	brazing preparations
5	50276	strychnine
22	220103	car towing ropes
9	90327	sounding lines
21	210039	basins [bowls]
1	10409	gold salts
6	60356	gutter pipes of metal
5	50144	meal for pharmaceutical purposes
40	400047	skin dressing
6	60239	silos of metal
11	110215	dampers [heating]
39	390093	stevedoring
6	60229	junctions of metal for pipes
13	130063	bandoliers for weapons
16	160185	drawing pens
31	310099	straw [forage]
30	300171	tomato sauce
44	440094	plant nursery services
31	310123	poultry, live
29	290022	rape oil for food
13	130058	sights, other than telescopic sights, for firearms
20	200072	trays, not of metal*
6	60389	memorial plaques of metal
15	150045	intensity regulators for mechanical pianos
7	70116	condensing installations
29	290140	tofu
16	160343	writing instruments
21	210075	combs for animals
13	130079	flare pistols
17	170097	plastic substances, semi-processed
17	170073	junctions, not of metal, for pipes
1	10107	chemicals, except pigments, for the manufacture of enamel
10	100168	crutches
7	70407	brake segments, other than for vehicles
6	60382	figurines of common metal
26	260052	hooks [haberdashery]
29	290039	milk
12	120058	crankcases for land vehicle components, other than for engines
31	310106	peppers [plants]
2	20062	distempers
44	440188	rental of sanitary installations
20	200078	cushions
6	60480	hand-held flagpoles of metal
5	50291	acetates for pharmaceutical purposes
19	190168	silica [quartz]
10	100182	fumigation apparatus for medical purposes
10	100279	kinesiology tapes
7	70301	stone-working machines
9	90028	alidades
20	200126	chopping blocks [tables]
30	300117	ravioli
18	180135	clothing for pets
11	110232	steam generating installations
1	10014	acids*
7	70224	loom shafts
41	410023	lending library services
10	100266	clips for pacifiers
16	160281	stands for pens and pencils
12	120206	automobile tyres
5	50227	opium
42	420079	land surveying
1	10699	proteins for the food industry
11	110321	apparatus for dehydrating food waste
24	240054	fustian
12	120064	launches
9	90360	batteries, electric
21	210272	kitchen containers
7	70085	lubricators [parts of machines]
5	50105	croton bark
42	420209	providing search engines for the internet
8	80054	frames for handsaws
7	70107	chisels for machines
19	190053	mortar for building
8	80170	harpoons for fishing
9	90493	variometers
16	160157	filtering materials of paper
3	30158	oil of turpentine for degreasing
13	130025	cartridge pouches
29	290072	milk beverages, milk predominating
30	300285	coconut macaroons
11	110218	faucets*
7	70180	stamping machines
18	180121	horseshoes
1	10508	tannin
6	60368	fences of metal
12	120173	rearview mirrors
42	420202	cloud seeding
30	300256	sesame seeds [seasonings]
23	230020	threads of plastic materials for textile use
1	10591	casein for industrial purposes
1	10283	glycol ether
3	30047	polish for furniture and flooring
21	210061	sifters [household utensils]
8	80128	ice picks
1	10500	liquids for removing sulfates from accumulators
12	120234	tubeless tyres for bicycles
6	60103	pot hooks of metal
21	210074	mangers for animals
28	280182	in-line roller skates
9	90086	ticket dispensers
29	290005	edible fats
5	50282	turpentine for pharmaceutical purposes
7	70111	pedal drives for sewing machines
21	210337	aquarium hoods
21	210243	boxes of glass
7	70400	fuel economisers for motors and engines
1	10454	quebracho for industrial purposes
9	90077	tape recorders
36	360004	rental of real estate
3	30010	starch for laundry purposes
17	170119	door stops of rubber
21	210406	aromatic oil diffusers, other than reed diffusers, electric and non-electric
19	190083	girders, not of metal
1	10684	tea extracts for use in the manufacture of pharmaceuticals
28	280192	confetti
7	70101	fittings for engine boilers
19	190126	mosaics for building
8	80241	ear-piercing apparatus
29	290229	pressed fruit paste
8	80258	draw wires [hand tools]
9	90085	betatrons
38	380011	telex services
11	110339	book sterilization apparatus
1	10282	ethyl ether
11	110253	nuclear reactors
24	240035	crepe [fabric]
21	210294	polishing gloves
8	80174	guns [hand tools]
31	310161	arrangements of fresh fruit
20	200242	poles, not of metal
19	190010	silver sand
42	420197	duplication of computer programs
29	290176	low-fat potato crisps
6	60027	anti-friction metal
21	210277	deodorizing apparatus for personal use
19	190158	platforms, prefabricated, not of metal
16	160340	passport holders
2	20114	copal varnish
11	110027	lights for vehicles
3	30258	toothpaste*
3	30006	almond oil
28	280114	backgammon games
39	390080	rental of storage containers
32	320010	fruit juice
25	250043	shirt fronts
21	210054	material for brush-making
14	140070	pearls [jewelry]
13	130024	cartridge loading apparatus
18	180130	labels of leather
22	220074	seaweed for stuffing
16	160133	pen cases
3	30012	soap*
6	60047	armour-plating of metal
21	210259	abrasive pads for kitchen purposes
35	350120	provision of an online marketplace for buyers and sellers of goods and services
7	70330	springs [parts of machines]
7	70155	reeling apparatus, mechanical
16	160330	bookbinding apparatus and machines [office equipment]
30	300169	sea water for cooking
14	140166	jewelry boxes
10	100090	forceps
28	280121	billiard cues
5	50373	siccatives [drying agents] for medical purposes
30	300181	frozen yogurt [confectionery ices]
31	310023	cereal seeds, unprocessed
7	70243	machine tools
44	440194	artificial insemination services
25	250144	petticoats
9	90630	camcorders
39	390120	carpooling services
9	90408	radiotelegraphy sets
20	200293	sleeping mats
11	110105	toilets [water-closets]
6	60037	washers of metal
7	70120	typecasting machines
10	100178	brushes for cleaning body cavities
9	90366	observation instruments
28	280161	plush toys
13	130009	firearms
10	100033	surgical bougies
19	190041	telephone boxes, not of metal
7	70059	mud catchers and collectors [machines]
37	370122	roofing services
12	120114	casings for pneumatic tyres
38	380051	streaming of data
1	10361	hyposulfites
9	90093	push buttons for bells
7	70263	grinding machines
11	110065	fans [air-conditioning]
20	200183	sofas
7	70183	metal drawing machines
7	70396	anti-friction pads for machines
21	210262	water apparatus for cleaning teeth and gums
22	220110	canvas for sails
22	220080	packing, of straw, for bottles
37	370057	washing
44	440226	medical screening
30	300054	spices
38	380030	communications by fiber optic networks
16	160333	holders for cheque books
27	270021	tatami mats
17	170109	rubber material for recapping tyres
25	250119	uniforms
20	200176	curtain hooks
7	70093	carbon brushes [electricity]
20	200310	valet stands
40	400037	cloth fireproofing
30	300113	pepper
37	370059	masonry
21	210059	birdcages
11	110151	fittings, shaped, for furnaces
9	90124	apparatus for editing cinematographic film
20	200148	furniture partitions of wood
13	130027	ammunition
25	250188	latex clothing
19	190048	fireclay
16	160387	name badges [office requisites]
25	250169	jumper dresses
18	180035	straps for skates
37	370036	demolition of buildings
10	100058	scissors for surgery
33	330008	distilled beverages
22	220036	fibrous gaskets for ships
9	90710	sleeves for laptops
30	300085	chocolate beverages with milk
11	110230	roasters
42	420109	textile testing
12	120074	treads for vehicles [roller belts]
14	140095	spinel [precious stones]
5	50333	ferments for pharmaceutical purposes
5	50260	medicinal roots
4	40117	hookah charcoal
6	60032	silver-plated tin alloys
41	410196	production of music
28	280196	men's athletic supporters [sports articles]
7	70286	holding devices for machine tools
1	10412	oxalic acid
21	210154	vegetable dishes
15	150044	electronic musical instruments
12	120177	vehicle seats
9	90817	nanoparticle size analysers
1	10063	ammonia alum
7	70395	dashpot plungers [parts of machines]
5	50284	thymol for pharmaceutical purposes
9	90179	sonars
12	120252	fenders for ships
21	210258	coasters, not of paper or textile
25	250178	karate uniforms
5	50345	hydrogen peroxide for medical purposes
24	240118	fitted toilet lid covers of fabric
1	10114	saccharin
4	40035	industrial grease
24	240048	glass cloths [towels]
12	120309	trailers for transporting bicycles
11	110072	carbon for arc lamps
28	280144	knee guards [sports articles]
30	300046	ice cream
35	350109	rental of sales stands
21	210329	plungers for clearing blocked drains
1	10481	silicates
40	400066	food and drink preservation
28	280165	butterfly nets
10	100193	knee bandages, orthopedic
11	110346	portable headlamps
6	60016	nickel silver
35	350140	negotiation of business contracts for others
19	190032	wood paving
28	280212	swimming belts
16	160189	booklets
6	60088	cobalt, raw
16	160383	dental tray covers of paper
8	80068	whetstone holders
30	300145	oat flakes
14	140172	split rings of precious metal for keys
3	30180	deodorants for human beings or for animals
6	60132	iron wire
16	160049	moisteners [office requisites]
1	10580	decolorants for industrial purposes
15	150083	pipa [Chinese guitars]
40	400022	pattern printing
1	10552	ytterbium
12	120186	sleighs [vehicles]
15	150093	rosin for stringed musical instruments
9	90350	micrometer screws for optical instruments
17	170056	insulating fabrics
20	200335	door springs, not of metal, non-electric
1	10566	starch paste [adhesive], other than for stationery or household purposes
20	200289	step stools, not of metal
19	190021	roofing shingles
7	70051	mowing and reaping machines
31	310060	fodder
12	120067	casting carriages
22	220108	purse seines
21	210301	baby baths, portable
14	140058	watch springs
14	140162	key chains [split rings with trinket or decorative fob]
1	10131	wood alcohol
18	180124	bags*
31	310166	buckwheat, unprocessed
23	230009	sewing thread and yarn
5	50147	fennel for medical purposes
7	70043	threshing machines
39	390019	horse rental
9	90343	carpenters' rules
1	10386	glass-frosting chemicals
9	90435	saccharometers
14	140179	crucifixes of precious metal, other than jewelry
21	210324	lazy susans
6	60475	fireplace mantles of metal
1	10605	dispersions of plastics
19	190200	paving blocks, not of metal
1	10414	hydrogen peroxide for industrial purposes
25	250125	bathing drawers
1	10223	leather-dressing chemicals
1	10713	benzene
9	90779	audio mixers
9	90362	levels [instruments for determining the horizontal]
1	10393	metal annealing preparations
30	300280	pains au chocolat
29	290050	game, not live
10	100009	suture needles
30	300221	flowers or leaves for use as tea substitutes
16	160239	bookbinding cords
11	110202	searchlights
11	110221	sanitary apparatus and installations
8	80103	marline spikes
7	70583	mobile cranes
7	70106	scissors, electric
29	290121	coconut fat
42	420095	oil prospecting
7	70300	electric hand drills
6	60073	couplings of metal for chains
5	50217	fly catching adhesives
10	100045	belts for medical purposes
29	290133	fruit preserved in alcohol
10	100129	sphygmomanometers
24	240003	fabric imitating animal skins
16	160127	envelopes [stationery]
17	170083	viscose sheets, other than for wrapping
21	210264	wax-polishing appliances, non-electric, for shoes
13	130035	signal rocket flares
1	10003	salt for preserving, other than for foodstuffs
6	60279	troughs of metal for mixing mortar
37	370062	pressing of clothing
44	440222	rental of animals for gardening purposes
44	440153	nursing, medical
30	300067	fondants [confectionery]
14	140083	rhodium
29	290153	sausages in batter
17	170100	ebonite molds
9	90167	current rectifiers
11	110330	refrigerating display cabinets
36	360006	credit bureau services
12	120163	strollers
20	200319	feet for furniture
21	210090	knife rests for the table
22	220042	sheaf-binding yarns
25	250121	jackets [clothing]
34	340041	oral vaporizers for smokers
1	10017	finishing preparations for use in the manufacture of steel
3	30107	cake flavorings [essential oils]
39	390100	bottling services
8	80187	hackles [hand tools]
30	300133	meat pies
6	60056	bronzes [works of art]
37	370026	chimney sweeping
14	140162	key rings [split rings with trinket or decorative fob]
12	120284	motorcycle frames
8	80275	handles for hand-operated hand tools
30	300082	ketchup [sauce]
44	440111	veterinary assistance
1	10280	ethane
29	290146	fruits, canned
22	220115	dust sheets
22	220047	kapok
41	410215	organization of cosplay entertainment events
1	10622	compost
7	70262	millstones
11	110245	air sterilizers
11	110259	regulating and safety accessories for gas apparatus
31	310132	fishing bait, live
17	170045	insulating felt
25	250068	ready-made linings [parts of clothing]
5	50341	gamboge for medical purposes
7	70539	door openers, electric
8	80282	stirring sticks for mixing paint
14	140177	charms for key rings
18	180021	card cases [notecases]
10	100249	toe separators for orthopedic purposes
20	200301	tool boxes, not of metal, empty
7	70381	fans for motors and engines
42	420144	graphic arts design
28	280093	flippers for swimming
31	310129	by-products of the processing of cereals, for animal consumption
9	90318	darkroom lamps [photography]
7	70273	anti-pollution devices for motors and engines
25	250142	headbands [clothing]
11	110066	coffee roasters
9	90412	cathodic anti-corrosion apparatus
1	10237	mold-release preparations
1	10567	ammonium salts
18	180079	bags [envelopes, pouches] of leather, for packaging
21	210336	indoor aquaria
3	30050	cobblers' wax
41	410071	sport camp services
21	210290	gloves for household purposes
11	110197	oxyhydrogen burners
25	250082	waistcoats
37	370114	drilling of wells
1	10228	prussiates
8	80195	screwdrivers, non-electric
28	280170	paintball guns [sports apparatus]
1	10275	gas purifying preparations
16	160296	place mats of paper
6	60200	signalling panels, non-luminous and non-mechanical, of metal
1	10016	acid proof chemical compositions
6	60422	telephone booths of metal
36	360025	fiscal valuation
7	70337	machine fly-wheels
1	10116	concrete-aeration chemicals
35	350068	personnel recruitment
29	290243	choucroute garnie
22	220082	straps, not of metal, for handling loads
28	280022	skittles
29	290212	nut-based spreads
28	280178	bingo cards
8	80097	pruning scissors
5	50025	haemorrhoid preparations
5	50350	dietetic substances adapted for medical use
7	70456	compressed air guns for the extrusion of mastics
11	110246	stills*
5	50335	formic aldehyde for pharmaceutical purposes
25	250122	paper clothing
32	320030	tomato juice [beverage]
6	60159	rocket launching platforms of metal
7	70171	generators of electricity
2	20025	bitumen varnish
45	450225	spiritual consultancy
31	310087	hazelnuts, fresh
17	170084	insulators for railway tracks
7	70123	cutters [machines]
37	370041	warehouse construction and repair
1	10620	synthetic materials for absorbing oil
17	170061	slag wool [insulator]
7	70182	labellers [machines]
31	310168	molluscs, live
7	70068	brushes [parts of machines]
22	220056	raw linen [flax]
10	100183	corsets for medical purposes
6	60246	tantalum [metal]
16	160270	calendars
9	90811	wah-wah pedals
17	170076	washers of rubber or vulcanized fibre
23	230005	hemp thread and yarn
19	190088	tomb slabs, not of metal
7	70453	cranes [lifting and hoisting apparatus]
31	310108	leeks, fresh
31	310073	hops
1	10539	peat [fertilizer]
32	320056	non-alcoholic beverages flavored with coffee
19	190007	roofing slates
3	30065	cosmetics
20	200081	vats, not of metal
16	160251	steatite [tailor's chalk]
9	90801	sports whistles
17	170103	fibreglass for insulation
3	30117	oils for cleaning purposes
43	430105	hotel reservations
2	20135	anti-urine paints
19	190005	asbestos mortar
38	380022	communications by cellular phones
14	140057	watches
43	430192	rental of lighting apparatus*
18	180123	pouch baby carriers
41	410100	photographic reporting
37	370136	repair of power lines
29	290026	soups
20	200102	beds*
9	90080	weighing machines
9	90216	ducts [electricity]
3	30126	windshield cleaning liquids
16	160360	flyers
39	390040	garage rental
8	80199	breast drills
1	10461	acrylic resins, unprocessed
34	340015	cigar cases
40	400035	engraving
15	150004	bows for musical instruments
2	20111	dyewood
5	50143	evacuants
32	320020	lemonades
30	300059	corn meal
1	10135	boric acid for industrial purposes
32	320006	non-alcoholic fruit juice beverages
7	70560	ski edge sharpening tools, electric
20	200091	stakes, not of metal, for plants or trees
36	360030	financial management
6	60170	buildings, transportable, of metal
28	280077	rattles [playthings]
7	70325	friezing machines
9	90621	safety restraints, other than for vehicle seats and sports equipment
28	280081	bats for games
29	290250	agar-agar for culinary purposes
16	160231	paper tapes and cards for the recordal of computer programmes
19	190260	rubber bearings for seismic isolation of buildings
29	290088	liver pâté
20	200143	hampers [baskets] for the transport of items
7	70485	cleaning appliances utilizing steam
11	110343	wine cellars, electric
9	90587	compact discs [audio-video]
30	300240	edible rice paper
28	280216	arcade video game machines
11	110055	anti-splash tap nozzles
8	80145	garden tools, hand-operated
40	400032	fruit crushing
20	200214	sealing caps, not of metal
25	250083	trouser straps
1	10465	compositions for repairing tires
39	390017	carting
19	190137	signalling panels, non-luminous and non-mechanical, not of metal
26	260026	fastenings for suspenders
8	80186	saw holders
29	290108	suet for food
39	390033	car parking
9	90496	viscosimeters
6	60158	outdoor blinds of metal
8	80077	cleavers
5	50475	medicated toiletry preparations
24	240059	covers [loose] for furniture
32	320013	preparations for making carbonated water
5	50439	pesticides
2	20127	oil paints for use in art
16	160110	chalk for lithography
5	50006	albuminous foodstuffs for medical purposes
12	120200	anti-theft devices for vehicles
19	190088	grave slabs, not of metal
28	280255	video game consoles
33	330020	piquette
19	190221	drain traps [valves], not of metal or plastic
19	190254	armored doors, not of metal
28	280084	fishing lines
7	70114	turbocompressors
16	160304	bottle wrappers of paper or cardboard
12	120155	spikes for tyres
35	350101	layout services for advertising purposes
19	190130	wall claddings, not of metal, for building
7	70247	hammers [parts of machines]
44	440018	public bath services for hygiene purposes
28	280183	piñatas
9	90462	styli for record players
18	180070	wheeled shopping bags
5	50327	medicines for dental purposes
17	170018	rubber stoppers
11	110108	cooking stoves
14	140044	clock cases
17	170080	asbestos cloth
5	50272	soil-sterilizing preparations
25	250171	knickers
37	370047	furnace installation and repair
1	10658	biological tissue cultures, other than for medical or veterinary purposes
19	190065	mouldings, not of metal, for cornices
19	190030	wood for making household utensils
25	250067	gloves [clothing]
21	210023	pails
12	120049	mudguards
33	330010	cocktails*
7	70556	sifting machines
5	50494	contraceptive sponges
10	100015	catheters
1	10600	glue for industrial purposes
19	190215	burial vaults, not of metal
3	30200	after-shave lotions
16	160284	announcement cards [stationery]
31	310116	rhubarb, fresh
14	140060	movements for clocks and watches
9	90185	slides [photography]
7	70562	rammers [machines]
22	220051	carded wool
42	420192	urban planning
34	340026	pipe cleaners for tobacco pipes
22	220113	animal feeding nets
39	390014	hauling
9	90009	accumulator boxes
1	10025	activated carbon
17	170089	reinforcing materials, not of metal, for pipes
38	380005	television broadcasting
7	70452	motors, electric, other than for land vehicles
5	50088	collyrium
7	70431	shearing machines for animals
7	70436	matrices for use in printing
6	60123	brackets of metal for building
19	190222	staircases, not of metal
6	60211	linings of metal for building
9	90617	optical discs
23	230032	thread of metal for embroidery
37	370111	underwater repair
17	170094	insulators for cables
16	160188	lithographic stones
17	170038	elastic threads, other than for textile use
16	160210	parchment paper
37	370142	fracking services
24	240026	velvet
4	40044	petroleum ether
9	90139	metronomes
9	90116	heat regulating apparatus
10	100222	pulse meters
30	300234	ramen
1	10161	cerium
26	260092	boxes for needles
3	30149	deodorant soap
30	300219	palm sugar
28	280164	twirling batons
7	70333	taps [parts of machines, engines or motors]
8	80118	polishing irons [glazing tools]
6	60374	tinplate
31	310117	rose bushes
21	210415	pet feeding bowls, automatic
5	50344	castor oil for medical purposes
9	90126	flashing lights [luminous signals]
5	50072	wadding for medical purposes
16	160268	address plates for addressing machines
28	280157	fairground ride apparatus
39	390064	transport and storage of waste
9	90610	microprocessors
1	10079	glutinous preparations for tree-grafting
10	100277	medical examination tables
14	140015	bracelets [jewellery]
9	90346	precision measuring apparatus
9	90291	holograms
25	250082	vests
39	390061	marine transport
9	90345	speed measuring apparatus [photography]
35	350031	market studies
16	160388	barcode ribbons
1	10202	size for finishing and priming
29	290144	fish, canned
5	50232	sanitary tampons
15	150064	bellows for musical instruments
4	40062	lignite
25	250080	galoshes
10	100005	hearing aids
9	90701	Global Positioning System [GPS] apparatus
6	60470	shoe pegs of metal
25	250034	jumpers [pullovers]
15	150082	bamboo flutes
30	300090	macaroni
31	310046	straw mulch
31	310094	oranges, fresh
2	20024	colorants for beer
36	360071	financial sponsorship
18	180078	travelling bags
7	70508	vacuum cleaners
40	400081	air deodorizing
7	70404	rams [machines]
1	10308	additives, chemical, to insecticides
1	10535	thorium
28	280059	rollers for stationary exercise bicycles
32	320002	beer
16	160010	clips for offices
9	90420	apparatus and installations for the production of X-rays, not for medical purposes
20	200274	hand-held mirrors [toilet mirrors]
21	210336	tanks [indoor aquaria]
12	120061	bicycle chains
9	90041	fire extinguishers
14	140163	silver, unwrought or beaten
3	30172	aromatics [essential oils]
16	160195	plastics for modelling
41	410222	sound engineering services for events
19	190034	veneer wood
12	120148	freewheels for land vehicles
1	10615	gluten [glue], other than for stationery or household purposes
16	160259	cases for stamps [seals]
11	110041	lanterns for lighting
28	280240	party poppers [party novelties]
5	50200	sanitary knickers
4	40071	petroleum, raw or refined
21	210168	pads for cleaning
21	210009	glass vials [receptacles]
30	300264	croutons
37	370081	riveting
42	420251	scientific and technological research in the field of natural disasters
5	50023	frostbite salve for pharmaceutical purposes
12	120269	bicycle bells
35	350159	commercial lobbying services
10	100235	brain pacemakers
4	40104	motor oil
21	210088	strainers for household purposes
9	90724	tablet computers
31	310064	juniper berries
6	60320	door openers of metal, non-electric
6	60400	registration plates of metal
25	250145	ski boots
7	70364	carding machines
38	380027	providing information in the field of telecommunications
9	90745	reflective safety vests
20	200260	plastic key cards, not encoded and not magnetic
19	190140	perches
5	50455	phytotherapy preparations for medical purposes
9	90449	sirens
36	360023	organization of monetary collections
19	190068	windows, not of metal
1	10441	lead oxide
8	80259	wire strippers [hand tools]
3	30062	corundum [abrasive]
5	50390	bronchodilating preparations
24	240074	ticks [mattress covers]
30	300248	chamomile-based beverages
6	60457	balustrades of metal
26	260016	hat trimmings
6	60379	locks of metal for bags
11	110336	multicookers
20	200130	numberplates, not of metal
30	300226	candy decorations for cakes
9	90790	personal digital assistants [PDAs]
8	80230	cutting tools [hand tools]
12	120145	jet engines for land vehicles
30	300196	rice-based snack food
12	120183	tilting-carts
37	370138	tire balancing
21	210046	vacuum bottles
31	310008	trees
9	90634	disk drives for computers
6	60212	turntables [railways]
17	170014	stuffing of rubber or plastics
35	350035	publicity material rental
32	320012	waters [beverages]
11	110148	flaming torches
20	200137	washstands [furniture]
5	50003	adhesives for dentures
40	400042	metal treating
9	90068	fire alarms
6	60222	telegraph posts of metal
3	30203	potpourris [fragrances]
5	50200	menstruation knickers
2	20081	zinc oxide [pigment]
6	60086	brads
21	210034	drinking vessels
2	20065	enamel paints
8	80253	mitre boxes [hand tools]
6	60185	pyrophoric metals
8	80147	clamps for carpenters or coopers
35	350136	business intermediary services relating to the matching of potential private investors with entrepreneurs needing funding
20	200336	runners, not of metal, for sliding doors
15	150073	valves for musical instruments
22	220085	covers for camouflage
30	300098	honey
20	200203	ambroid bars
1	10225	blue vitriol
9	90512	azimuth instruments
25	250061	footwear uppers
45	450228	personal letter writing
4	40040	gas for lighting
21	210228	perfume vaporizers
20	200252	garment covers [storage]
30	300032	caramels [sweets]
33	330036	sugarcane-based alcoholic beverages
24	240055	bath mitts
20	200267	funerary urns
25	250023	boxer shorts
7	70165	water heaters being parts of machines
35	350149	gift registry services
24	240111	chenille fabric
40	400107	colour separation services
11	110067	heating apparatus
24	240128	bivouac sacks being covers for sleeping bags
25	250054	sweat-absorbent underclothing
4	40075	sunflower oil for industrial purposes
9	90381	lightning rods
17	170122	fittings, not of metal, for rigid pipes
29	290036	croquettes
30	300254	ice cubes
12	120067	ladle carriages
21	210117	soap dispensers
45	450194	monitoring of burglar and security alarms
5	50258	radioactive substances for medical purposes
21	210287	coffeepots, non-electric
27	270002	floor coverings
6	60384	foundry molds of metal
12	120313	delivery drones
6	60055	bronzes for tombstones
12	120113	parachutes
11	110354	electric cooktops
6	60459	hot-rolled steel bars
16	160290	pastes for stationery or household purposes
28	280122	billiard cue tips
10	100201	diagnostic apparatus for medical purposes
38	380032	rental of modems
7	70204	grease boxes [parts of machines]
44	440211	speech therapy
11	110225	fans [parts of air-conditioning installations]
21	210177	tart scoops
19	190226	tombstone stelae, not of metal
7	70565	juice extractors, electric
9	90806	wearable computers
3	30261	antistatic drier sheets
14	140146	statuettes of precious metal
12	120165	pushchair hoods
29	290235	satay
1	10004	auxiliary fluids for use with abrasives
39	390022	packaging of goods
29	290203	freeze-dried meat
6	60479	oil drainage containers of metal
19	190101	sandstone pipes
21	210228	perfume sprayers
8	80040	scissors*
3	30161	glass cloth [abrasive cloth]
16	160129	etchings
12	120069	vehicle chassis
35	350163	retail services relating to bakery products
9	90739	connected bracelets [measuring instruments]
31	310168	mollusks, live
17	170050	gutta-percha
10	100038	orthopedic articles
11	110068	cocks for pipes and pipelines
28	280258	protective cups for sports
5	50229	opotherapy preparations
26	260060	fringes
26	260047	cords for clothing
16	160164	geographical maps
9	90568	ovens for laboratory use
6	60093	preserving boxes of metal
12	120277	fitted pushchair mosquito nets
29	290158	hummus
7	70417	earth moving machines
6	60365	posts of metal for power lines
42	420161	research and development of new products for others
19	190228	letter boxes of masonry
9	90600	facsimile machines
25	250134	studs for football boots
6	60300	bottle closures of metal
21	210405	egg poachers
8	80066	dies [hand tools]
1	10550	witherite
41	410017	instruction services
45	450206	intellectual property consultancy
36	360126	preparation of quotes for cost estimation purposes
19	190085	stables, not of metal
21	210186	polishing apparatus and machines, for household purposes, non-electric
3	30173	flavourings for beverages [essential oils]
18	180134	saddlebags*
8	80153	levers
6	60038	stop collars of metal*
9	90834	weight belts for divers
24	240008	fabric*
8	80121	crimping irons
15	150019	hats with bells [musical instruments]
29	290142	pork
21	210199	containers for household or kitchen use
9	90355	breathing apparatus for underwater swimming
18	180023	hat boxes of leather
35	350013	office machines and equipment rental*
7	70323	rakes for raking machines
11	110310	electrically heated carpets
5	50189	animal washes [insecticides]
20	200099	removable mats or covers for sinks
12	120040	screw-propellers for boats
11	110186	wash-hand bowls [parts of sanitary installations]
14	140146	figurines of precious metal
6	60075	window pulleys of metal
37	370038	disinfecting
24	240081	plastic material [substitute for fabrics]
5	50162	flaxseed for pharmaceutical purposes
3	30137	nail care preparations
11	110090	immersion heaters
